1,2,3,4,5,6,7,8,11,12,13,15,16,17,18,20,23,24,25,26,27,28,29,30,31,32,33,34,36,37
22.60810719,28.13720251,23.9376169,27.91474103,24.0800674,24.28638958,26.60858638,25.9863479,NA,26.30091831,24.53877826,27.95692117,26.3939157,24.82045258,26.53748324,24.6400324,31.39858749,28.68244103,27.86779934,28.28695661,25.79391039,26.67651053,28.906,26.4625607,27.50404763,29.52595773,29.57914139,27.58704691,29.26139436,24.13225722
25.20992823,30.50392771,26.5967698,29.36862402,25.48161583,24.49162039,27.67317517,28.24852269,24.05931047,NA,24.86558351,27.10356875,27.3803541,25.94656735,25.55408901,25.53381115,29.71439397,28.62043452,28.9333276,29.38644637,27.02343664,24.93567587,26.765,27.25271089,27.16234675,28.09170631,26.99148859,24.25778296,27.04643341,24.24757595
26.03382584,33.90412609,28.33916692,33.63373694,25.45688297,28.35531349,32.49755862,30.66256436,25.03205473,28.80565808,25.80687469,32.71412559,31.51079521,30.03414312,26.22201037,26.46053228,32.3168921,31.33100492,33.25428989,NA,28.80012011,30.43396383,31.567,31.45219658,33.46591022,33.74929093,30.83029422,30.09043363,29.9617475,28.42162986
24.58531272,30.9445262,27.26361415,29.74231092,25.90180617,NA,27.99824714,28.57065159,NA,25.76238008,28.03697531,NA,30.36038193,27.17866938,NA,25.91611613,32.28736156,30.71802625,30.252086,30.26271756,26.46365966,29.15773823,31.229,27.6521806,29.86014815,30.97983084,31.65834312,28.11244906,31.18360016,26.63217359
25.35121031,34.83449063,27.11315269,32.64537205,24.45042021,NA,31.07985931,30.66898127,NA,25.26066498,25.74857141,NA,NA,28.60861432,NA,28.64599904,NA,34.77059474,30.73536325,34.07403607,31.67832929,NA,32.362,32.16192548,31.47582307,NA,35,30.12391514,35,31.09654038
24.90951792,32.59521917,24.50542649,31.77871942,23.81625872,NA,30.80560721,29.13063397,NA,NA,NA,NA,NA,28.10340832,NA,26.73707488,32.12446727,NA,32.27881883,30.69900838,30.16035113,NA,35,30.03713338,30.69914979,34.72383441,NA,NA,31.77664112,30.78284119
21.68382495,29.74779767,25.11368674,31.43375056,25.15614264,24.73477429,29.02165431,27.77367133,21.38503088,23.3888227,23.47627763,28.5303877,27.30181876,27.52666092,23.46535968,27.08643748,32.30355573,27.63098774,31.06170915,31.85476397,27.8175808,33.07171758,29.701,28.66953193,29.78500047,32.80931898,28.64304664,26.38085406,25.74550863,24.88868353
23.42085094,28.81265958,27.12792702,29.67005991,24.43922419,23.96218439,27.85630197,27.30480908,24.38918431,24.07848918,25.37113436,26.6311008,27.06103458,25.82379876,24.28905068,25.60229662,32.03968604,28.43441498,28.85218695,29.17983084,26.43842012,28.8214971,30.514,27.53176839,27.3577307,28.94104477,29.96592739,27.98710802,30.7421141,25.00480868
22.55679949,30.2557032,25.52931059,28.99401235,24.05350976,22.44451741,26.43159302,26.63616702,19.78859491,23.58444556,22.94234229,24.37917478,25.33325709,25.53851635,21.23738172,23.59714604,29.73630372,26.23849863,27.95785654,31.37788796,26.83233725,22.6200842,26.551,25.57616863,25.09888011,27.50212152,25.9419003,23.82939133,26.81674771,22.75972249
21.17595305,30.98939756,26.4973605,30.43530674,24.72150326,27.00941578,29.33884043,27.23080071,28.2663527,26.48656824,24.84180191,27.26790542,28.45309508,26.23449943,27.83163004,26.21346444,31.15758016,29.68694653,30.97432691,30.2793206,27.35966339,28.60617026,30.916,28.53022291,30.09443206,31.77123863,30.82938627,29.90757307,30.66586598,25.58462799
24.09008185,32.09256455,28.04983125,32.18121593,28.07036784,25.74159501,30.80911203,27.81088941,25.81761477,28.07840133,28.70516163,28.65620797,29.59315206,26.16472448,30.55523869,24.14763053,33.83914394,31.09803759,31.62880201,30.73590401,27.70310145,29.97598021,31.855,29.53351151,31.12837561,31.01440238,32.56901531,31.36273099,30.6178579,25.24834892
21.13431201,26.40392716,23.44918364,26.35093234,24.12214154,21.01310686,23.66103354,24.17421242,20.65086979,21.42568975,21.75096071,22.78373954,22.61990421,22.50728038,21.50171809,22.2257028,27.03949837,24.14799336,25.15716678,24.58816977,22.30454372,21.55918544,21.624,23.19473153,23.38374503,23.29093508,22.42450838,20.17132178,21.77684083,20.20416282
21.54997877,27.14955539,24.49178921,26.92664269,23.18089809,23.38292786,25.91112738,20.76298289,23.97492413,24.444419,22.58868684,25.75549445,25.03551321,24.50602368,23.51649618,24.22305124,29.6448543,27.23503187,28.60609005,28.96399141,25.16382325,26.32536215,26.598,25.59330759,27.02487072,27.94874835,27.0668483,25.28884175,26.99466,23.64517674
24.63141529,30.08528753,27.04740754,30.06118502,23.5773024,27.05849271,28.02891431,27.39849597,25.829122,25.71635117,25.66418508,27.24479558,28.11047386,25.91653762,25.70277822,25.5251421,30.17164108,28.96589937,29.73760081,29.01011095,26.76743557,26.52578175,29.958,27.22678271,29.05606806,30.80230135,29.57641755,26.18511601,28.70506545,25.42495591
27.62213385,34.29794381,28.35394084,32.87786095,25.44480938,NA,31.53022856,29.71328943,26.51725418,27.29590988,28.75809487,NA,32.33325873,28.81970564,27.63652463,26.10770207,NA,35,30.68988883,NA,31.42413105,28.31713539,32.84,29.74269476,30.34728187,34.56872969,NA,28.66789872,31.52812872,27.34908509
21.20792741,26.25069626,25.12917559,26.41404405,25.29881735,22.61851745,24.99899822,23.99582231,24.08846211,22.57487817,22.06088869,25.12639311,25.03378716,22.92328042,23.79341999,22.87934895,28.50364172,26.46172208,26.18970379,26.64417872,24.06319894,25.50132291,27.612,25.01453795,26.02010215,27.95342018,27.72238701,26.04689747,27.5293382,23.0185848
24.9400051,31.324978,26.78046151,31.4532804,25.77944147,25.91336427,28.95593895,28.30370812,NA,27.16779609,25.76928442,31.03395426,30.4535887,27.27494115,25.95059357,27.43233245,32.2635466,34.35692272,30.31628519,33.3047622,28.55854163,28.29725907,31.401,28.21688749,29.47910525,32.60282415,30.61147867,27.98024002,32.51935433,25.95316405
24.15179981,31.55983657,23.02549634,29.90138195,24.6381808,23.36879965,29.38002206,29.4429236,20.33096888,25.03819192,26.26946522,25.86419631,27.8601964,27.35531483,23.41815675,27.08643748,32.35118563,26.19332246,26.64533972,26.55747399,27.43267778,25.50049473,23.796,26.87038015,27.27727848,28.1328184,24.27218328,24.26379246,25.53747362,22.18554815
23.50636378,29.76307302,23.30310161,29.97075991,22.37505117,23.79859461,26.38340175,27.04770487,21.07280145,24.34699114,24.44672045,24.85164272,25.57145219,25.19759063,23.99403241,26.92952773,29.28858259,27.15088017,27.99173944,26.36930628,25.61362794,24.82055883,25.868,26.1276917,25.72658419,27.27133318,25.22008136,23.61390777,23.7847081,22.9629415
24.90282561,31.57558928,26.35521503,32.05166546,25.80557821,24.08487672,30.44198224,27.99869098,22.68227895,24.83106183,25.60204605,28.70927502,28.51782201,27.70507283,25.59657165,27.9932198,NA,30.3486446,30.93955235,31.4636703,29.24812197,27.29433292,30.867,28.97715436,29.48175752,31.65163982,28.22266656,26.97407773,29.25668768,25.670109
24.0937998,30.35690242,25.57541641,29.73689033,27.054323,25.29172312,29.43084193,28.25793416,24.03399457,28.3423004,24.93309258,26.88873278,27.43213565,26.37316611,24.99552109,25.66991519,32.49502795,28.49553568,29.12592517,29.96939731,26.49160344,26.43054103,27.861,27.20568861,27.60881233,28.92048873,28.65121818,25.08022619,27.55475424,25.349152
22.48020973,28.38685908,23.44788596,27.61588049,24.23708345,21.51279927,25.97771895,25.6860365,19.1886848,23.27605187,23.70949076,23.3075627,24.189748,24.07235909,21.31920012,24.85589167,27.79014571,24.70516616,25.29715668,25.9496185,24.4291723,21.96830643,24.26,24.55046754,24.12196039,26.02488927,23.1853691,21.84539726,24.06804989,21.28073971
23.68110741,30.92065846,25.26055121,30.42107572,23.35054448,22.6586713,27.51458211,26.73455965,23.55989681,23.29753203,24.26337196,25.71355436,27.31821625,26.37139966,24.2851171,26.80989488,30.33834575,26.33682325,28.69614725,27.7409013,25.78850191,26.65249331,27.566,26.16812208,27.32634549,27.32646076,27.65338294,24.85100663,25.9309516,24.80804107
25.36459493,31.41376599,27.83249776,30.42245448,25.46876286,26.88374909,29.04706425,28.97192238,27.06116245,NA,29.53751773,29.50185712,30.39490295,27.36856324,26.96230955,27.42366341,35,33.13982346,33.26053148,32.66277825,28.7262043,32.94003694,33.648,29.48736814,31.99699428,31.52643481,NA,29.94448859,31.0066292,27.2248957
22.60364565,28.51813165,25.80940793,27.83645004,23.28992993,21.97085065,23.32369471,25.52518594,21.24464271,22.35010366,23.39802848,22.49700628,23.68919308,24.26843554,21.13589543,23.92743674,27.40243827,24.57052345,26.74163851,26.39974517,22.67141849,20.88587498,24.97,23.13716218,22.90412607,24.06552429,23.16539424,20.35504084,22.02158789,20.35657708
23.95921003,29.65853232,25.30329428,29.62045628,24.5966676,26.77072342,28.46614049,26.95059563,25.89663106,25.42867049,24.80037589,28.09386841,27.87486784,25.74784121,26.1055765,26.03141445,31.72247086,29.7436382,30.51066608,29.83472826,26.60157573,28.60699844,30.189,28.18392795,30.16515928,32.08425116,31.28880814,30.50766475,30.07941436,25.65236766
25.47390265,31.12353426,27.51603231,32.03941389,25.38158686,25.47910778,29.56752988,27.69581282,29.48458448,26.32776851,26.8072363,29.70385428,29.14783078,27.3835781,27.31239789,26.72753893,34.24304555,30.37078978,30.64708936,30.79032506,27.82479209,29.67866354,32.516,28.90244606,28.1874494,32.48322534,34.57376527,30.03205561,31.70886501,26.88135881
25.51480009,32.91552426,26.87648935,30.99608375,26.20860994,27.47341588,31.08686895,29.77831412,NA,28.42361814,NA,29.19030217,NA,28.805574,28.99203523,27.66639672,35,31.49045023,32.04966338,31.3741984,29.12372709,29.54781108,33.716,30.97977641,30.66378618,33.64557633,32.18767701,30.24753917,31.53942474,27.64262366
22.71072259,29.13726086,25.12934111,29.01860371,23.20280873,21.93069679,25.32319398,25.83833117,19.64206955,22.13530209,21.32059041,22.8368066,24.40809351,24.63762454,22.29944748,25.25640165,28.07592515,26.06753782,27.25523204,26.17652662,24.45711608,23.06647329,23.657,24.06837924,24.4561465,25.1017359,24.09694925,21.50714817,21.86156096,21.43799251
19.28649112,27.68514749,23.61801887,27.52552393,23.74712727,22.22887634,25.97596654,24.92584652,22.10998619,23.19243269,23.22848867,24.9141249,25.46530002,24.95117022,23.70609458,24.66257192,28.42267088,26.45109239,26.94136933,27.38578087,25.13678089,24.79405707,29.278,25.52870688,26.63012442,27.44886267,26.70730076,25.39872978,26.71979021,23.38954013
18.32205503,28.11047064,22.82344104,27.12895665,23.18320465,21.709107,25.22505905,24.62810188,18,21.62361406,22.39996832,18,19.87461939,23.62014673,18,23.16022607,19.61399582,18.86858173,23.12954229,26.53994856,24.17317123,24.64001556,27.54,24.22790344,25.94981698,24.80087013,26.41766523,24.58658855,25.62313509,22.49440879
20.05536308,25.03487353,23.19190456,25.07067356,20.96647573,20.07692718,22.90662124,22.58795219,19.61138361,19.95429898,20.47979568,21.38773371,22.35581834,21.75123784,19.9424482,21.87200568,24.89996294,22.12392363,23.75280945,23.77554354,21.89890823,21.38692397,21.218,22.36678772,22.63624672,23.32737534,22.38183481,20.10178326,20.91740209,19.78401559
NA,NA,29.54979845,33.7949878,25.38762137,NA,29.34935489,26.4376706,26.67298532,NA,25.83449204,27.59657877,27.19998173,28.99900077,26.93477451,27.46700864,35,28.80999728,28.73805505,28.84961496,28.20518805,27.95356431,27.834,28.45551461,28.53003437,30.27064724,29.14968182,26.78520768,27.03890273,25.25883244
23.81272282,31.01135588,25.09404742,29.52637094,23.94549325,24.18154341,26.63837734,26.31361033,22.36544663,23.86905764,25.48774093,23.45306913,24.53150619,25.04479231,23.09953703,26.45879847,27.47864612,24.66973387,26.27441105,26.5565516,25.02771001,23.79444364,25.173,24.72405448,25.87864771,26.12673513,23.78824681,22.01623881,23.05799758,22.11942133
23.28031245,28.94775099,25.36789302,27.80139096,22.01510739,22.57613282,25.76918221,25.40240906,18.49364828,18.33638284,23.35430102,23.33495215,24.70928949,24.33114468,20.64891861,24.98766119,27.68440732,23.90085311,23.80363381,24.67579689,24.87537134,21.98487003,21.868,24.47531977,24.17235353,26.17905961,22.31555458,21.81792526,25.09316356,20.27190249
22.21251736,27.56819556,23.68304543,27.50313782,23.92864061,21.16033766,25.77882046,25.25824247,23.35890391,20.97997649,22.53882219,24.22938875,25.66034384,24.0273145,23.20495689,24.94691667,29.29620338,25.69461294,27.01894335,27.30368809,25.02140012,23.83253993,25.969,24.94949778,25.77520915,27.14332507,25.93645261,23.76328681,26.26794948,23.18954682
24.8225179,32.38900189,26.80480885,31.25422924,22.93574513,27.25405686,29.47552838,28.7922489,NA,26.94532303,NA,28.63908957,28.30033952,27.44628724,26.97411028,26.34350015,35,28.8241702,30.21463647,30.25257127,28.46840041,27.10633602,29.611,28.52494939,29.57812336,30.16412954,28.73928917,25.76187539,27.78349862,25.83865175
24.90505638,32.23004273,25.80936889,31.00402263,26.18669283,25.66723602,28.28388989,29.65639282,23.18706265,25.17781294,26.48963683,27.32354023,27.36395661,28.06277987,24.52191843,28.60785523,30.52696018,27.51494698,29.76167551,28.23530273,27.17126824,25.80526502,29.257,27.55769656,27.78739856,29.88288545,26.87254736,23.91781686,25.9337756,23.70727144
21.92326089,28.56491243,24.74297718,28.30285935,23.25985289,22.17013274,24.75278468,25.61758945,19.52239439,21.62514836,23.75091678,23.94436732,22.25570736,23.56450341,22.53624881,23.20443821,25.9478209,23.58196248,24.8584622,24.22290304,22.24955758,22.36334835,23.271,24.5386021,23.88458216,23.92069759,22.49260451,20.75681895,21.79378485,20.24448405
21.88682499,27.01303191,27.457338,26.94961511,21.24471442,24.02241517,26.04956774,24.72307215,24.38841716,23.41797434,23.0374687,24.59315483,24.63506928,23.5088601,23.06334812,23.50265343,28.27025518,26.17472051,27.23026569,28.04160068,24.87446993,26.3816784,28.513,25.85742342,27.34446934,28.34398506,28.10190943,26.48301559,28.34924087,23.12825855
24.2335947,30.0676254,27.32091642,29.66595575,24.93645626,25.84569759,28.73250673,27.82500661,28.32082024,24.9208182,24.19739719,28.22824788,29.11935094,26.40142939,26.46589214,26.2438061,32.77223401,29.05005107,31.62166877,30.94159714,26.80529489,31.92634445,30.633,28.59306578,28.86466253,28.97935377,28.74019712,30.45100373,31.66556361,24.65643324
NA,34.4998649,28.8316738,35,23.17641549,29.51457014,NA,33.22505056,28.80412378,28.89311301,NA,NA,NA,30.18517499,NA,29.54671303,NA,34.45524734,32.58109003,32.16468726,34.43214359,NA,35,32.20103747,32.94915947,NA,30.72043247,NA,NA,28.90387179
21.98497886,27.30803719,26.69151704,27.64639437,24.00546429,21.18115818,24.19727086,25.23899174,21.28146584,21.90669185,22.24270288,23.23737725,23.43373747,23.31896623,22.06421958,23.96124602,26.96138532,24.50320209,25.50134578,24.45719029,23.04370173,22.64575778,22.585,24.05915057,24.06316839,24.4878576,23.3769462,21.02638803,22.06959597,20.70737179
18.59941406,35,24.13396662,34.32217797,24.08482704,28.63192893,32.37927098,29.77061382,25.98178454,28.62384389,18,NA,31.86722484,29.34257618,25.1442103,30.21856417,NA,NA,NA,32.62127067,33.64430932,31.42695182,32.404,31.40429537,30.32915802,32.90275556,NA,28.41292415,29.45342667,26.53782191
21.58269672,27.55053343,26.52697585,27.09079777,24.98216435,23.76215871,26.0609584,25.04348988,24.4191031,23.92429234,23.34279379,26.80742036,25.93564904,24.08914041,24.92707686,23.69770699,29.33430731,27.4086501,27.01448507,27.46602886,25.12956959,26.41397743,28.145,26.05386232,26.97403553,28.11226235,27.24208234,27.79222847,27.58770096,23.78630105
NA,35,24.91210481,32.77569243,24.37459398,NA,32.0717231,30.74512861,24.99062872,27.55443892,29.43625413,31.99087303,NA,30.13483103,27.69002128,29.49383184,NA,NA,34.64973067,32.92289244,31.07798876,NA,34.018,31.59765804,29.94413672,35,31.8081546,28.90312779,32.4186315,27.95632285
26.47403106,32.62195104,28.4076392,31.17816986,24.58713348,26.16692843,31.41719814,28.53856704,29.4738444,25.87745235,25.70791254,28.84964593,28.27013362,27.59996878,29.84247456,27.78429576,32.67983199,35,30.31539354,30.58370954,27.82749633,31.4070755,31.593,28.04813461,31.96516703,29.87727926,31.06999259,27.81369097,28.97052188,26.93538926
22.70031234,27.48704524,26.40292965,27.03891315,23.25240536,24.5719281,25.52384488,25.06915752,25.03589048,24.11607945,23.97875988,26.64565144,25.82172965,24.02113191,25.06160519,23.88235769,29.99255262,27.77271691,27.2882233,27.78609845,24.87627276,27.05001977,28.276,26.11406842,27.23793647,28.84667383,29.02892469,27.59734891,28.71071346,23.21696526
21.73438906,27.21733977,25.84891147,26.44568453,23.70063828,23.58295354,25.05244671,24.60970674,25.05506919,24.59861584,22.72217068,26.15178549,25.36346299,23.97608732,24.49831697,23.48618224,30.06018709,26.93917222,27.19103285,27.50845883,24.42736948,25.72079065,27.648,25.4425726,26.98906506,28.78687443,28.73293353,26.28212654,28.79731627,23.26131862
22.5337482,29.32581601,24.1861298,29.26507003,23.73720041,23.68333818,25.19526809,24.7701295,24.52880533,23.45633177,24.80728023,23.29557982,22.70361771,23.66342487,24.11439987,25.71586114,26.38315825,24.27997865,26.35109342,26.25216266,22.99141983,23.64040213,25.04,23.92115993,25.36587537,23.86183255,23.46410925,21.2659096,21.58010184,21.72104756
21.0986197,25.27116417,24.25486153,25.11222278,24.35079539,22.42369689,24.20165188,22.94943814,23.73557381,22.69378618,21.76246793,25.12810495,24.21391272,22.30502133,23.15382039,21.96216377,28.11498168,25.44215785,25.69661832,26.10919209,23.53226715,24.89592323,26.556,24.11671991,25.37957877,26.7714475,27.20667235,24.35908598,26.90146784,22.13071128
23.69449203,30.25474849,28.51896679,29.30099347,29.15837243,28.64680073,28.2856423,27.56490784,NA,24.77505999,25.93575564,28.59543764,28.54716488,26.22655039,27.08189029,25.49826806,NA,28.18107409,30.82720377,29.87346867,27.28214194,28.10760581,30.799,28.05824221,27.17251379,29.47830508,30.5669892,27.5527069,28.57798524,24.36934607
24.42915884,33.50792159,25.88117302,31.79536422,25.3511422,29.35990344,30.56727952,28.22927196,29.80755399,NA,26.62465497,NA,33.23339456,28.94689036,26.58547288,28.39026215,NA,29.52041475,35,30.79032506,29.40136205,NA,32.877,30.1953392,28.70906264,34.94341036,34.29320923,NA,31.74651841,27.63859154
NA,NA,27.45674427,NA,23.1486043,NA,NA,NA,24.34085396,NA,NA,NA,NA,29.77889045,26.13389825,NA,NA,NA,NA,NA,33.59022459,NA,30.699,32.18258013,NA,NA,29.9078187,29.83460055,35,26.3966976
24.81879995,31.88730197,27.01837414,31.64815454,25.35034151,NA,32.72449566,29.84847234,NA,NA,30.47957605,26.08502372,26.6019049,26.8651237,24.89796839,25.53467806,31.752954,26.35276778,28.35375156,28.94277642,27.41825519,26.26324864,27.814,28.12284292,27.47885106,27.71515691,26.88707453,25.16779322,25.76433532,24.33628266
22.27200456,27.94530587,25.04150685,27.96479722,22.94092453,24.09454339,26.47715566,25.66635797,26.9322815,24.60398588,23.9918014,27.02653593,27.074843,24.77099186,26.80339304,24.65650359,29.48005482,28.57702996,27.83124146,28.37458373,25.34410569,26.62433518,28.895,26.49727809,29.50032341,29.99407498,28.2535368,27.86605949,29.52967479,24.13870862
22.74641491,28.89285519,30.08790037,29.88802488,24.89913948,24.5942358,28.07973418,26.07661244,26.48733539,23.17171968,23.92659378,26.23737751,25.7026321,26.13646121,23.93581548,24.81688096,29.37241123,26.31467806,28.98504361,29.94818232,26.91076011,24.79405707,28.066,26.27710831,27.74363609,27.34795117,27.01691115,24.63724006,27.08879348,25.41527882
24.67305633,28.87948925,25.15304835,28.12971118,24.65207079,25.69177449,27.70296613,26.18099418,NA,25.22000611,NA,27.6145531,27.47873903,24.7983719,26.23066424,25.01193452,31.78724753,28.06769075,28.37336798,28.85422691,25.91650245,29.49480755,29.314,26.66954665,27.57433281,28.880311,30.49526128,28.10729806,29.14937551,24.24757595
20.96105557,28.38351759,25.06668746,26.65220188,22.16372794,22.16938915,23.98084828,24.58960042,23.37884977,19.85610397,23.52153939,23.68159982,23.31463992,22.57352242,23.89175941,24.57154693,26.77467609,25.24816605,27.05639288,26.06307256,21.0777217,24.32033803,25.656,23.40391478,25.91843177,25.06529564,26.47577393,24.22000894,22.49319666,23.6863044
27.96790316,31.76844062,27.31987331,32.84578279,27.62598617,27.21464659,NA,29.33768627,NA,27.01053065,NA,29.67646484,32.18999646,29.03079695,31.27980356,28.00795718,34.66409393,32.0423082,29.9239568,32.45431795,30.06299861,NA,33.516,29.19161115,30.03961847,35,NA,32.91747494,34.86892616,27.17973592
21.04061969,26.4879416,25.63845192,26.29080298,24.81725705,19.59508093,22.88559232,23.82128235,18,20.31102302,19.37126614,21.32097194,23.3776408,22.8579216,18.95669383,23.69337247,26.20597499,22.11417975,23.79828388,24.33543471,23.95502948,20.19434456,22.704,23.50982479,22.24061634,25.51472557,21.77350942,20.31469132,23.10882966,19.56386166
24.87977432,31.39228502,26.93730525,30.49713893,24.60720107,25.0061846,27.24821586,27.9186935,21.08200724,25.67799375,24.75971702,27.92867581,28.21403695,27.02940397,24.62655158,25.81468828,31.58148633,28.3759517,28.88963648,29.68437857,27.35876198,25.31166966,29.491,29.7255558,28.49732303,32.25150263,27.34740435,25.27338875,29.11831146,23.74920552
25.02031281,31.36746257,24.3533904,30.87621766,18.49973223,29.20449315,28.96382479,28.31140841,26.40294906,26.40601765,26.29094538,31.45934659,29.17803668,28.06807923,29.09745509,27.2754227,32.37404799,33.70496854,31.31048102,30.38170597,28.44676652,29.58176647,31.518,29.26544053,31.16241308,31.35824897,NA,29.3040474,33.21782481,27.00958032
22.28390199,28.6708852,23.1282135,28.45918532,25.06580496,22.24374814,24.0220299,26.14292051,21.53078909,22.2825946,23.27758617,23.18944572,24.43398428,24.8372339,21.54970772,24.90270453,27.81872366,25.17552985,26.61680674,26.53533661,23.14736414,21.4813365,25.283,23.67506198,23.44430521,24.4252551,23.70653146,20.81090447,22.65698893,20.51705558
22.04967118,28.00640729,23.98787523,27.16232872,23.41266948,21.51949158,25.23820212,26.13008669,18,21.46021143,22.52961641,23.58488084,23.78326289,23.60071573,20.88099965,25.86496875,28.0006699,25.19324599,26.29402747,25.82601814,22.53710807,21.06559007,23.319,23.51377994,22.94965672,24.89150361,23.15268296,20.28893632,22.55814877,20.71543604
22.00282501,27.73908859,26.53162653,27.29831707,25.73606773,20.98633763,25.0498181,25.66165224,18.61485774,21.71106899,21.87217017,22.37717745,23.94033357,23.90807882,20.54428547,23.36394868,27.52532343,23.89730989,24.98240231,25.10194141,23.28347738,20.97034936,22.869,23.88072955,23.37844049,25.73336715,23.11545708,21.07188854,23.2312032,21.01945813
20.7528504,25.72799273,22.88444523,25.74467072,25.56215794,22.15451735,24.5906868,24.24565402,24.45055619,22.83724295,22.52808211,24.51697793,24.50561542,22.46930161,23.41422318,22.68776301,28.28644934,25.99047258,25.87049114,26.2281805,23.78916963,25.77959144,27.321,24.50520309,25.5347366,27.36663848,28.39336085,25.35923877,26.61436071,22.49682806
22.19913275,28.98689409,24.44320147,28.48719241,22.93499544,21.40720951,25.84979305,26.20366726,18.47216812,21.26842432,23.19550128,23.60627885,23.96708737,24.29581559,21.60005751,24.87583048,29.16760263,25.84608599,26.92621118,26.94395571,24.48776409,22.07431349,25.144,24.43049479,24.3337,25.32878678,23.26436061,21.2779286,23.35734207,21.49041012
22.01769681,28.05605219,24.82814815,28.47898123,23.47070499,21.72174803,24.60733469,26.39232443,19.74793604,21.91743193,22.98069971,23.27846141,23.8609352,23.99728477,22.52287465,24.34008337,27.1261848,25.170215,26.12015466,25.66736693,23.19513898,22.99690616,23.046,23.75240705,24.32176478,24.24305378,23.94350598,21.52002567,22.36894046,21.37992994
24.69610762,30.80466124,26.62713709,30.93665144,25.34290007,24.17187674,29.32482116,28.84743432,22.82650287,24.4950508,25.8007375,32.10128674,26.85218236,26.87395597,26.13704511,26.63391322,32.38738436,30.07227271,30.61053149,29.15953825,27.92214461,25.59739181,28.662,27.83191999,28.8761557,29.58856024,27.2620572,25.07249969,26.381851,24.73385
23.87146642,31.28488019,24.12344118,30.90112398,22.97744442,NA,29.74452324,28.92229828,29.43855557,NA,26.74663157,33.36976046,32.46271259,27.57347197,27.32419862,27.23641199,32.68840538,29.15989118,29.31673944,31.31977734,28.40710438,26.7195759,31.912,29.14327048,28.66176381,30.86583822,31.16169537,28.87050478,32.45157822,27.59827031
